id,signed_up_at,has_activated_card,closed_account_at,tnc_country_group,os,first_name,last_name
u4255,2017-10-04,False,2020-06-10,FRA       ,android,Birdie,Norman
u13463,2018-12-28,True,,GrE       ,android,Oscar,Gutierrez
u16169,2019-03-17,True,,FRA       ,android,Estella,Watson
u38736,2020-05-30,False,,ITA       ,android,Christian,Farmer
u35966,2020-05-18,False,2020-06-30,ITA       ,android,Clayton,Marsh
u20276,2019-07-24,True,,FRA       ,android,Patrick,Murray
u11857,2018-11-04,True,,FRA       ,android,Lola,Wilkerson
u21858,2019-08-28,True,2020-11-21,FRA       ,iOS,Bill,Greene
u31508,2020-03-24,True,,FRA       ,iOS,Cora,Graves
u4411,2017-10-19,False,2020-06-12,FRA       ,iOS,Alfred,Pena
u11136,2018-10-12,True,,FRA       ,iOS,Elizabeth,Knight
u9726,2018-08-28,True,,ESP       ,android,Max,Jennings
u25334,2019-11-18,True,,ITA       ,android,Margaret,Howell
u17758,2019-05-09,True,,FRA       ,iOS,Mina,Jordan
u18827,2019-06-14,True,,FRA       ,android,Susan,Turner
u6004,2018-02-21,True,,FRA       ,android,Leroy,Tate
u28759,2020-02-02,True,2020-08-19,DEU       ,android,Glen,Robbins
u39965,2020-06-05,False,2020-06-17,FRA       ,iOS,Mattie,Vargas
u41705,2020-06-14,False,,GrE       ,iOS,Nicholas,Ramsey
u13868,2019-01-07,True,,ESP       ,android,Charlotte,Fernandez
u24463,2019-10-27,True,,FRA       ,iOS,Juan,Nelson
u7943,2018-06-22,True,,FRA       ,iOS,Olga,Jacobs
u33715,2020-04-30,False,,FRA       ,android,Keith,Phillips
u5869,2018-02-12,True,,DEU       ,iOS,Hulda,Crawford
u11411,2018-10-21,True,,ITA       ,android,Hulda,Morgan
u24230,2019-10-22,True,2020-06-28,FRA       ,android,Bettie,Alvarez
u9510,2018-08-21,True,,ESP       ,iOS,Belle,Foster
u751,2015-12-31,True,2020-08-04,DEU       ,android,Julia,Ruiz
u19108,2019-06-22,True,2020-06-28,DEU       ,android,Ricky,Long
u22355,2019-09-08,True,2020-10-10,ESP       ,android,Laura,Montgomery
u4737,2017-11-19,False,2020-06-28,DEU       ,android,Brian,Hamilton
u18828,2019-06-14,True,,GrE       ,android,Luella,Drake
u10329,2018-09-17,True,,FRA       ,iOS,Craig,Nguyen
u1341,2016-05-06,True,,DEU       ,android,Leon,Jones
u24745,2019-11-03,True,,ESP       ,android,Julia,Maxwell
u7383,2018-05-22,True,,FRA       ,android,Hulda,Buchanan
u32186,2020-04-07,True,,DEU       ,iOS,Clayton,Crawford
u19497,2019-07-02,True,,FRA       ,android,James,Graves
u4350,2017-10-13,True,,FRA       ,iOS,Rhoda,Marshall
u15060,2019-02-12,True,,FRA       ,iOS,Lora,Drake
u23063,2019-09-24,True,,FRA       ,android,Lily,Ross
u27503,2020-01-08,True,,GrE       ,iOS,Ricky,Roberts
u9206,2018-08-11,False,2020-06-05,DEU       ,iOS,Bryan,Marsh
u16573,2019-03-30,True,,GrE       ,android,Clarence,Love
u32136,2020-04-06,True,,DEU       ,android,Willie,Pearson
u2079,2017-01-01,True,,DEU       ,iOS,Olga,Lawson
u35986,2020-05-18,False,2020-09-05,FRA       ,iOS,Amelia,May
u26099,2019-12-06,True,,ESP       ,android,Matthew,Abbott
u41451,2020-06-13,False,,FRA       ,android,Lottie,Dennis
u7758,2018-06-13,False,2020-11-04,GrE       ,iOS,Cecelia,Parker
u13999,2019-01-11,False,2020-11-08,FRA       ,iOS,Blanche,Crawford
u19510,2019-07-03,True,,DEU       ,iOS,John,Mann
u2701,2017-04-04,True,,DEU       ,android,Leonard,Ferguson
u35975,2020-05-18,False,,FRA       ,android,Jose,Hill
u2559,2017-03-12,True,,FRA       ,iOS,Douglas,Owen
u11342,2018-10-19,True,,DEU       ,android,Carolyn,Pittman
u11140,2018-10-12,False,,GrE       ,android,Pearl,Edwards
u6022,2018-02-22,True,,GrE       ,android,Rachel,Banks
u40915,2020-06-09,False,,ITA       ,iOS,Johnny,Carson
u20036,2019-07-18,True,,DEU       ,iOS,Sam,Morgan
u14103,2019-01-14,True,,DEU       ,android,Eva,Mills
u32848,2020-04-18,True,2020-06-26,FRA       ,android,Mike,McGee
u37971,2020-05-27,False,2020-06-23,GrE       ,android,Laura,Garcia
u33081,2020-04-21,False,,FRA       ,iOS,Eunice,Stevenson
u24198,2019-10-21,True,,ITA       ,android,Gussie,Townsend
u42171,2020-06-19,False,,DEU       ,iOS,Estella,Brock
u14853,2019-02-06,True,,GrE       ,iOS,Jorge,Simmons
u15583,2019-02-28,True,,DEU       ,iOS,Martin,Carson
u37666,2020-05-26,False,,FRA       ,android,Lelia,Strickland
u15111,2019-02-14,False,2020-06-16,AUT       ,iOS,Juan,Tate
u35368,2020-05-13,True,2020-10-10,FRA       ,iOS,Sallie,Stone
u40472,2020-06-07,False,,GrE       ,android,Teresa,Rivera
u27448,2020-01-07,True,,FRA       ,android,Victor,Porter
u36784,2020-05-22,False,,ESP       ,iOS,Shane,Andrews
u26219,2019-12-09,True,2020-05-01,ITA       ,android,Sadie,Grant
u27038,2019-12-29,True,,FRA       ,android,Josephine,Webster
u2392,2017-02-17,False,2020-07-01,FRA       ,iOS,Lucille,Rivera
u1262,2016-04-05,True,,DEU       ,android,Rose,Lloyd
u25511,2019-11-22,True,,ITA       ,android,Lucinda,Rogers
u3399,2017-07-09,True,,DEU       ,android,Betty,Farmer
u3251,2017-06-21,True,,FRA       ,android,Emily,Ramos
u33437,2020-04-26,False,,DEU       ,android,Anne,Ray
u5739,2018-02-03,True,,ITA       ,android,Jeremiah,Greene
u16803,2019-04-06,True,,DEU       ,android,Edwin,Owen
u8070,2018-06-27,True,,ITA       ,iOS,Maggie,Sandoval
u9151,2018-08-09,False,,GrE       ,android,Elijah,Carroll
u13717,2019-01-04,True,,ESP       ,android,Lulu,Cox
u39560,2020-06-03,False,,ITA       ,iOS,Harriett,Vargas
u13225,2018-12-22,False,,FRA       ,android,Nelle,Tyler
u39428,2020-06-02,False,2020-06-13,ITA       ,android,Iva,Kim
u31459,2020-03-23,True,,GrE       ,android,Jeff,Schneider
u38604,2020-05-30,False,2020-06-11,FRA       ,iOS,Daniel,Graham
u38883,2020-05-31,False,,FRA       ,iOS,Lilly,Day
u14498,2019-01-26,True,,FRA       ,iOS,Dominic,Newton
u29995,2020-02-24,True,,ITA       ,iOS,Keith,Wilson
u34194,2020-05-04,False,,FRA       ,android,Alma,Edwards
u14115,2019-01-15,False,2020-06-16,ITA       ,iOS,Harry,Carlson
u10905,2018-10-04,True,,DEU       ,iOS,Mittie,Norman
u22276,2019-09-07,True,,ITA       ,android,Owen,Ferguson
u11165,2018-10-13,True,,FRA       ,android,Melvin,Hampton
u16660,2019-04-01,True,,DEU       ,iOS,Olivia,Watkins
u34406,2020-05-05,False,,FRA       ,android,Ricky,Roy
u39840,2020-06-04,False,2020-06-17,FRA       ,iOS,Randy,Poole
u1835,2016-11-12,True,,ESP       ,iOS,Jesus,Welch
u22661,2019-09-15,True,,FRA       ,iOS,Marcus,Glover
u25544,2019-11-22,True,,ITA       ,android,Marian,Holt
u14428,2019-01-24,True,,FRA       ,iOS,Zachary,Zimmerman
u39705,2020-06-03,False,,ITA       ,android,Cornelia,Myers
u29938,2020-02-23,True,2020-06-18,DEU       ,iOS,Garrett,Holmes
u38967,2020-05-31,False,2020-06-12,DEU       ,android,Bradley,Norman
u8936,2018-08-02,True,,DEU       ,android,Micheal,Becker
u5073,2017-12-18,True,,FRA       ,iOS,Louis,Wallace
u10213,2018-09-14,True,,GrE       ,iOS,Ronnie,Barnett
u30910,2020-03-13,True,,GrE       ,android,John,Dean
u24200,2019-10-21,True,,GrE       ,android,Cynthia,Parks
u24571,2019-10-29,True,,FRA       ,android,Oscar,Olson
u12180,2018-11-17,True,,DEU       ,iOS,Scott,Jefferson
u38887,2020-05-31,False,2020-06-12,FRA       ,iOS,Phoebe,Ferguson
u1479,2016-06-29,True,2020-04-22,DEU       ,iOS,Rosie,Swanson
u35359,2020-05-13,False,,ESP       ,iOS,Ella,Osborne
u33351,2020-04-25,True,,DEU       ,iOS,Vera,Jimenez
u32906,2020-04-19,True,,ITA       ,iOS,Cordelia,Rodgers
u15769,2019-03-05,True,,DEU       ,android,Howard,Warren
u26015,2019-12-04,True,2020-06-10,FRA       ,iOS,Lucy,Payne
u28025,2020-01-19,True,,ESP       ,android,Garrett,Hubbard
u21575,2019-08-22,True,2020-07-25,ESP       ,android,Ernest,Roberson
u14554,2019-01-27,True,,FRA       ,android,Lela,Parsons
u27655,2020-01-12,True,,FRA       ,iOS,Marie,Nelson
u14062,2019-01-13,True,,DEU       ,android,Ellen,Hansen
u892,2016-01-24,True,,DEU       ,android,Seth,Clark
u12136,2018-11-15,True,,FRA       ,iOS,Myrtie,Gonzalez
u16642,2019-04-01,True,,GrE       ,iOS,Luke,Fleming
u21700,2019-08-25,True,,DEU       ,android,Rosa,Fox
u18507,2019-06-03,True,,FRA       ,android,Frances,Cole
u33477,2020-04-27,True,,ITA       ,android,Isabel,Roy
u20227,2019-07-23,True,,FRA       ,iOS,Allen,Gonzalez
u34198,2020-05-04,False,,GrE       ,android,Fannie,Lambert
u9737,2018-08-28,True,,FRA       ,iOS,Theresa,Peters
u13073,2018-12-16,True,,DEU       ,iOS,Lottie,Reeves
u3253,2017-06-21,True,,FRA       ,iOS,John,Todd
u3742,2017-08-12,True,,DEU       ,iOS,Matthew,Daniel
u6835,2018-04-18,True,,DEU       ,iOS,Oscar,Roberson
u5479,2018-01-15,True,,FRA       ,android,Olga,Wells
u22986,2019-09-22,True,,GrE       ,android,Paul,Hanson
u8257,2018-07-07,True,,DEU       ,iOS,Mabelle,Figueroa
u18876,2019-06-15,False,2020-07-02,FRA       ,iOS,Lula,Mitchell
u32336,2020-04-10,True,,FRA       ,iOS,Barry,Duncan
u31671,2020-03-27,True,,GrE       ,iOS,Marc,Lopez
u32548,2020-04-13,True,,FRA       ,android,Joel,Moreno
u9831,2018-09-01,True,,ITA       ,iOS,Rena,Cole
u31678,2020-03-27,True,,FRA       ,android,Jeffrey,Barrett
u36294,2020-05-20,False,2020-12-22,FRA       ,android,Juan,Baldwin
u1768,2016-10-31,True,,DEU       ,iOS,Dora,Daniel
u13737,2019-01-04,True,,FRA       ,android,Frances,Spencer
u8568,2018-07-21,True,,FRA       ,android,Bernard,Russell
u42244,2020-06-19,False,2020-07-01,ESP       ,iOS,Herman,Hill
u6109,2018-02-28,True,,ESP       ,iOS,Edward,Murray
u21627,2019-08-24,True,,FRA       ,android,Billy,Gonzales
u20875,2019-08-08,True,,FRA       ,iOS,Alex,Barton
u28365,2020-01-26,True,,DEU       ,iOS,Kathryn,Harper
u17622,2019-05-04,True,,DEU       ,iOS,Jeremy,Walsh
u26367,2019-12-13,True,,FRA       ,iOS,Joe,Cox
u34915,2020-05-10,True,,FRA       ,iOS,Sara,Casey
u15995,2019-03-11,False,2020-06-24,ESP       ,android,Christian,Barber
u23432,2019-10-03,True,,FRA       ,android,Jared,Graves
u22278,2019-09-07,True,,FRA       ,iOS,Marc,Lee
u18714,2019-06-10,True,,GrE       ,android,Sarah,Romero
u14315,2019-01-21,True,,ESP       ,android,Robert,Norris
u2310,2017-02-04,False,2020-07-01,FRA       ,android,Emilie,Smith
u37536,2020-05-25,False,,NEuro     ,android,Emilie,Terry
u40487,2020-06-07,False,,DEU       ,android,Ollie,Figueroa
u36697,2020-05-22,False,,FRA       ,iOS,Allie,Bowen
u21873,2019-08-29,True,2020-06-17,FRA       ,iOS,Pauline,Haynes
u24587,2019-10-30,True,,FRA       ,android,Calvin,Graham
u27472,2020-01-07,True,,ESP       ,iOS,Steve,Moran
u19232,2019-06-25,True,,GrE       ,iOS,Lottie,Lowe
u26245,2019-12-09,True,,ESP       ,android,George,Buchanan
u41860,2020-06-15,False,2020-11-05,ESP       ,iOS,Isaac,Rice
u18571,2019-06-04,True,,FRA       ,iOS,Matilda,Jensen
u30145,2020-02-27,True,,FRA       ,android,Dominic,Webster
u39569,2020-06-03,False,,DEU       ,iOS,Milton,Cain
u30842,2020-03-12,True,,FRA       ,android,Gary,Vasquez
u18841,2019-06-14,True,,DEU       ,iOS,Francis,Foster
u8428,2018-07-15,True,,AUT       ,iOS,Floyd,Thomas
u11111,2018-10-11,True,,FRA       ,iOS,Genevieve,Hill
u1167,2016-03-09,True,,DEU       ,iOS,Ann,Gill
u41420,2020-06-13,False,,AUT       ,iOS,Lizzie,Herrera
u13322,2018-12-25,True,,FRA       ,iOS,Herman,Alvarado
u29740,2020-02-19,True,,AUT       ,android,Susan,McCarthy
u33809,2020-05-01,True,,GrE       ,iOS,Lawrence,Fuller
u35832,2020-05-17,False,2020-07-10,NEuro     ,android,Micheal,Schneider
u35047,2020-05-11,False,,ITA       ,android,Eugenia,Dunn
u26339,2019-12-12,True,,GrE       ,android,Trevor,Burton
u12383,2018-11-23,True,,FRA       ,iOS,Georgie,Graves
u25711,2019-11-26,True,,FRA       ,iOS,May,Schwartz
u15952,2019-03-10,True,,ITA       ,android,Minerva,Bowers
u31826,2020-03-30,False,,FRA       ,android,Madge,Obrien
u37844,2020-05-26,False,,FRA       ,iOS,Jeff,Mann
u6110,2018-02-28,True,,GrE       ,android,Belle,Duncan
u21469,2019-08-20,True,,FRA       ,android,Roy,Hill
u3111,2017-06-04,True,,DEU       ,iOS,Elmer,Ingram
u17257,2019-04-22,True,,FRA       ,iOS,Alexander,Tucker
u12216,2018-11-18,True,,DEU       ,android,Connor,Griffin
u41654,2020-06-14,False,,GrE       ,android,Mina,Pittman
u7168,2018-05-10,True,,FRA       ,android,Franklin,Jones
u18548,2019-06-04,True,,DEU       ,android,Theodore,Glover
u38607,2020-05-30,False,2020-06-12,NEuro     ,iOS,Emilie,Hardy
u22417,2019-09-10,True,,ITA       ,iOS,Bess,Munoz
u30530,2020-03-06,False,2020-06-09,FRA       ,iOS,Todd,Collier
u1490,2016-07-01,True,,DEU       ,android,Nathaniel,Glover
u3345,2017-07-02,True,,FRA       ,android,Georgie,Garner
u26889,2019-12-26,True,,DEU       ,iOS,Adam,James
u342,2015-09-06,True,,DEU       ,android,Beulah,Bates
u17434,2019-04-28,True,,GrE       ,iOS,Gene,Chambers
u38374,2020-05-29,False,2020-06-10,GrE       ,iOS,Olivia,Davis
u31875,2020-03-31,False,,DEU       ,iOS,Wayne,Long
u18882,2019-06-15,True,,FRA       ,android,Stanley,Huff
u37033,2020-05-23,False,2020-10-09,NEuro     ,iOS,Manuel,Summers
u1321,2016-04-29,True,,DEU       ,iOS,Howard,Roberts
u29958,2020-02-23,True,,FRA       ,iOS,Seth,Barker
u1452,2016-06-13,True,,DEU       ,iOS,Warren,Phelps
u41089,2020-06-10,False,,GrE       ,iOS,Katie,Sherman
u23728,2019-10-10,True,2020-08-18,ITA       ,iOS,Terry,Grant
u27799,2020-01-15,True,,FRA       ,iOS,Sally,Carr
u25527,2019-11-22,True,,DEU       ,android,John,Gibbs
u41697,2020-06-14,False,2020-10-28,DEU       ,iOS,Emilie,Harmon
u41556,2020-06-13,False,2020-06-26,DEU       ,android,Micheal,Moody
u1748,2016-10-25,True,,DEU       ,android,Alexander,Cox
u24076,2019-10-18,True,,DEU       ,iOS,Seth,Quinn
u37018,2020-05-23,False,,FRA       ,iOS,Sue,Hoffman
u16877,2019-04-09,False,,ITA       ,iOS,Leroy,Scott
u36701,2020-05-22,False,,ITA       ,iOS,Rhoda,Nelson
u20083,2019-07-19,True,,FRA       ,iOS,Emilie,Nash
u18478,2019-06-02,True,,FRA       ,android,Rhoda,Singleton
u28687,2020-02-01,True,,FRA       ,iOS,Carlos,Mendoza
u30800,2020-03-11,True,,FRA       ,android,Francisco,Stokes
u32711,2020-04-16,True,,DEU       ,android,Samuel,Carpenter
u3141,2017-06-07,True,,DEU       ,android,Philip,Harper
u29558,2020-02-16,True,2020-07-02,ITA       ,iOS,Sean,Mack
u13507,2018-12-29,True,2020-06-20,ITA       ,iOS,Mathilda,Brown
u11354,2018-10-19,True,,DEU       ,iOS,Ida,Duncan
u9705,2018-08-27,True,,DEU       ,android,Bernard,Carson
u3845,2017-08-23,True,,DEU       ,android,Grace,Sims
u27829,2020-01-16,True,,FRA       ,android,Estelle,Collins
u32742,2020-04-16,False,,FRA       ,iOS,Jose,Gonzalez
u23738,2019-10-10,False,,FRA       ,android,Tommy,Hammond
u40650,2020-06-08,False,,FRA       ,iOS,Christopher,Robinson
u30940,2020-03-14,True,,ESP       ,iOS,Gabriel,Brewer
u20184,2019-07-22,True,,DEU       ,iOS,Helena,Hudson
u29232,2020-02-11,True,,FRA       ,android,Lura,Perry
u9830,2018-09-01,True,2020-05-14,FRA       ,iOS,Tommy,Wagner
u15137,2019-02-15,True,,DEU       ,iOS,Eunice,Cain
u41805,2020-06-15,False,,FRA       ,iOS,Bruce,Stone
u18785,2019-06-12,True,,FRA       ,android,Jeanette,Vaughn
u34957,2020-05-10,False,,ITA       ,iOS,Emilie,Rice
u27369,2020-01-05,True,,FRA       ,android,Kate,Castillo
u25866,2019-11-30,True,,DEU       ,android,Dominic,Flowers
u2186,2017-01-16,True,,ESP       ,iOS,Joel,Fleming
u25068,2019-11-11,True,2020-06-11,DEU       ,iOS,Jerry,Mathis
u8262,2018-07-07,True,,ITA       ,android,Lela,Chapman
u37255,2020-05-24,False,,DEU       ,android,Mary,Rhodes
u25167,2019-11-13,True,,FRA       ,android,Elnora,Terry
u20022,2019-07-18,False,,GrE       ,iOS,Inez,Walker
u25960,2019-12-03,True,,ITA       ,iOS,Terry,Morrison
u20680,2019-08-02,True,,FRA       ,iOS,Chase,Glover
u1441,2016-06-11,False,2020-06-13,DEU       ,iOS,Millie,Clayton
u40556,2020-06-07,False,2020-12-24,FRA       ,iOS,Alberta,Ramirez
u33815,2020-05-01,True,,FRA       ,iOS,Aaron,Rogers
u22251,2019-09-06,True,,FRA       ,iOS,Edward,Wilkins
u15009,2019-02-11,True,,ITA       ,iOS,Florence,Mann
u27810,2020-01-15,True,,FRA       ,android,Agnes,Rowe
u33939,2020-05-02,True,,FRA       ,android,Irene,Kelley
u29078,2020-02-08,False,2020-06-25,FRA       ,android,Beulah,Byrd
u31461,2020-03-23,True,,ESP       ,android,Allie,Lindsey
u34494,2020-05-06,True,,ITA       ,iOS,Lawrence,Myers
u24786,2019-11-04,True,,FRA       ,iOS,Alta,Castro
u26787,2019-12-24,True,2020-07-29,FRA       ,iOS,Lottie,Obrien
u9819,2018-08-31,True,,DEU       ,android,Katharine,Todd
u6398,2018-03-19,True,,FRA       ,iOS,Eleanor,Burke
u8563,2018-07-20,True,2020-06-19,DEU       ,android,Iva,Olson
u38372,2020-05-29,False,,DEU       ,android,Jackson,Harvey
u27000,2019-12-28,False,2020-08-25,NEuro     ,android,Steve,Yates
u40800,2020-06-09,False,,DEU       ,iOS,Christian,Elliott
u20009,2019-07-17,True,,FRA       ,android,Fred,Bowers
u11,2015-02-05,True,,DEU       ,iOS,Craig,Nash
u5011,2017-12-12,True,,DEU       ,android,Thomas,Simon
u29231,2020-02-11,True,2020-06-27,FRA       ,iOS,Isabella,Hansen
u8449,2018-07-16,True,,DEU       ,iOS,Clyde,Howard
u7986,2018-06-24,True,,GrE       ,android,Hannah,Parks
u28384,2020-01-26,True,,ESP       ,iOS,Leon,Bowman
u25653,2019-11-24,True,,FRA       ,iOS,Daisy,Munoz
u21229,2019-08-15,True,,ITA       ,android,Alvin,Barnett
u17086,2019-04-16,True,,ESP       ,iOS,Dollie,Scott
u15155,2019-02-15,True,,ESP       ,android,Nettie,Holland
u89,2015-04-25,True,,DEU       ,android,Victor,Gonzales
u26738,2019-12-23,True,,FRA       ,iOS,Wayne,Collier
u37675,2020-05-26,False,,FRA       ,android,Rodney,Greer
u24651,2019-11-01,True,,FRA       ,iOS,Josephine,Owen
u40205,2020-06-06,False,2020-11-07,FRA       ,iOS,Jane,Richardson
u24672,2019-11-01,True,2020-11-07,FRA       ,iOS,Margaret,Moore
u30438,2020-03-03,True,2020-07-29,FRA       ,iOS,Julian,Wolfe
u3334,2017-07-01,True,,ITA       ,android,Mildred,Caldwell
u16723,2019-04-03,True,,FRA       ,iOS,Katherine,Reyes
u4931,2017-12-04,True,2020-06-11,FRA       ,iOS,Luella,Reed
u3665,2017-08-04,True,,FRA       ,android,Jack,Phillips
u13265,2018-12-23,False,2020-06-11,FRA       ,iOS,Vernon,Fox
u11892,2018-11-05,True,,ESP       ,android,Willie,Riley
u4970,2017-12-08,True,,DEU       ,android,Glenn,Bailey
u29345,2020-02-13,False,,FRA       ,android,Ella,Thompson
u36236,2020-05-19,False,,ESP       ,android,Raymond,Lucas
u41664,2020-06-14,False,2020-06-26,FRA       ,android,Hester,Patrick
u3154,2017-06-09,False,2020-06-09,DEU       ,iOS,Clifford,Webb
u20106,2019-07-20,True,,FRA       ,iOS,Lucille,Duncan
u19532,2019-07-03,True,,FRA       ,android,Hallie,Ferguson
u25727,2019-11-26,True,,FRA       ,android,Jackson,Page
u4841,2017-11-27,True,,DEU       ,android,Cole,Rowe
u41937,2020-06-16,False,,FRA       ,iOS,Anne,Lawson
u8754,2018-07-27,True,,DEU       ,android,Augusta,Ellis
u1917,2016-12-01,True,,ITA       ,iOS,Loretta,Russell
u27527,2020-01-09,True,,FRA       ,android,Susie,Hampton
u30042,2020-02-25,True,,FRA       ,android,Nelle,Chavez
u13237,2018-12-22,True,,FRA       ,android,Eliza,Morales
u26123,2019-12-06,True,,ITA       ,android,Ollie,Newman
u3106,2017-06-03,False,2020-06-13,FRA       ,iOS,Walter,Garza
u23920,2019-10-15,True,,NEuro     ,iOS,Mamie,Wheeler
u8446,2018-07-15,True,,ITA       ,iOS,Timothy,Harper
u14213,2019-01-18,True,,DEU       ,iOS,Tillie,Thornton
u2729,2017-04-10,True,,GrE       ,android,Sophia,Daniel
u22380,2019-09-09,True,2020-06-12,ESP       ,iOS,William,Collins
u776,2016-01-05,True,,DEU       ,android,Sophia,Wood
u18598,2019-06-06,True,,DEU       ,android,Francisco,Perkins
u29797,2020-02-20,True,2020-11-13,FRA       ,android,Helena,Wolfe
u7571,2018-06-02,True,,FRA       ,iOS,Linnie,Elliott
u4016,2017-09-10,True,,DEU       ,android,Norman,Price
u9576,2018-08-24,True,,ITA       ,iOS,Myrtie,Morris
u24883,2019-11-07,True,,FRA       ,iOS,Nathan,Bowen
u11457,2018-10-23,True,,FRA       ,iOS,Eunice,Norton
u21677,2019-08-24,True,,FRA       ,iOS,Jeffery,Ingram
u11947,2018-11-07,True,,DEU       ,android,Clarence,Mendoza
u16727,2019-04-04,True,2020-12-10,FRA       ,android,Dollie,Howell
u32639,2020-04-15,True,,DEU       ,iOS,Alex,Cortez
u19148,2019-06-23,True,,DEU       ,android,Marcus,Harrison
u2850,2017-04-28,True,,DEU       ,iOS,Steven,Hart
u7814,2018-06-16,True,,DEU       ,iOS,Jeremy,Jimenez
u27841,2020-01-16,True,2020-10-07,FRA       ,iOS,Adele,Cooper
u15966,2019-03-11,True,,GrE       ,iOS,Maria,Francis
u24081,2019-10-19,True,,ESP       ,iOS,Tony,Gray
u8643,2018-07-23,True,,DEU       ,iOS,Chris,Burns
u2998,2017-05-19,True,,DEU       ,android,Lawrence,Jones
u6928,2018-04-26,False,,FRA       ,iOS,Augusta,Ruiz
u8068,2018-06-27,True,,FRA       ,iOS,Leroy,Farmer
u26832,2019-12-25,True,,ESP       ,android,Rosa,Ramsey
u20966,2019-08-10,True,,FRA       ,iOS,Henrietta,Lloyd
u30959,2020-03-14,True,,DEU       ,iOS,Harvey,Barber
u9931,2018-09-04,True,,FRA       ,android,Jared,Park
u1403,2016-05-27,True,,DEU       ,iOS,Edward,Burton
u19962,2019-07-16,True,,FRA       ,android,Arthur,McKenzie
u40045,2020-06-05,False,,ITA       ,android,Earl,Sparks
u2811,2017-04-23,True,,FRA       ,android,Zachary,Ryan
u21519,2019-08-21,True,2020-06-10,GrE       ,android,Robert,Garcia
u4472,2017-10-25,True,,GrE       ,android,Genevieve,Gibbs
u31870,2020-03-31,False,,ESP       ,android,Max,Ellis
u13504,2018-12-29,True,2020-04-16,GBR       ,iOS,Rosalie,Garza
u21871,2019-08-29,True,,GrE       ,android,Jeremy,Rogers
u24583,2019-10-30,True,,FRA       ,iOS,Fannie,Wheeler
u21850,2019-08-28,False,2020-06-30,FRA       ,iOS,Lou,Obrien
u39868,2020-06-04,False,,DEU       ,iOS,Jim,Ray
u39339,2020-06-02,False,,DEU       ,android,Anthony,Crawford
u32298,2020-04-09,False,,FRA       ,android,Cordelia,Porter
u18621,2019-06-06,True,2020-12-26,FRA       ,iOS,Angel,Gonzalez
u31871,2020-03-31,True,,NEuro     ,android,Caroline,Gray
u5825,2018-02-10,True,,FRA       ,iOS,Mina,Joseph
u29013,2020-02-07,True,,ITA       ,android,Lena,Marsh
u22423,2019-09-10,True,,DEU       ,android,Stanley,Edwards
u38121,2020-05-28,False,2020-06-10,FRA       ,iOS,Elijah,Malone
u38506,2020-05-29,False,,DEU       ,android,Victor,Ross
u17871,2019-05-12,True,,DEU       ,iOS,Nathan,Sparks
u29318,2020-02-12,True,,FRA       ,android,Mamie,Luna
u35728,2020-05-16,False,,ITA       ,iOS,Lydia,Stanley
u2252,2017-01-27,True,2020-10-28,DEU       ,iOS,Norman,Rose
u6532,2018-03-28,True,,FRA       ,iOS,Jordan,Lopez
u2834,2017-04-25,True,,ITA       ,iOS,Bettie,Sparks
u37587,2020-05-25,False,2020-06-09,ITA       ,iOS,Justin,Ward
u29875,2020-02-22,True,,FRA       ,iOS,Jeff,Haynes
u18710,2019-06-10,True,,FRA       ,iOS,Herbert,Campbell
u40506,2020-06-07,False,,ESP       ,android,Bruce,Cox
u39521,2020-06-02,False,,ITA       ,iOS,Kenneth,Stewart
u14827,2019-02-05,True,,ITA       ,android,Hallie,Chapman
u22087,2019-09-02,True,,ESP       ,android,Estella,Barker
u14686,2019-02-01,True,,ITA       ,android,Nancy,Copeland
u5910,2018-02-16,True,,FRA       ,iOS,Claudia,Dean
u38577,2020-05-30,False,,ESP       ,android,Lula,Simon
u15078,2019-02-13,True,,GrE       ,android,Ella,Andrews
u7905,2018-06-20,True,,GrE       ,iOS,Blake,Doyle
u40600,2020-06-08,False,2020-07-02,FRA       ,iOS,Dorothy,Terry
u28799,2020-02-03,True,,ESP       ,iOS,Lois,Shelton
u36374,2020-05-20,False,,AUT       ,iOS,Rose,Roy
u10832,2018-10-02,True,,AUT       ,iOS,Gary,Reed
u36002,2020-05-18,False,,GrE       ,iOS,Lucy,Jefferson
u14537,2019-01-27,True,,FRA       ,android,Lottie,Johnson
u21837,2019-08-28,True,,FRA       ,iOS,Billy,Simon
u2736,2017-04-11,True,,DEU       ,android,Emma,Nash
u11213,2018-10-14,True,,FRA       ,iOS,Lee,Brady
u21394,2019-08-19,False,,ITA       ,android,Frederick,Thornton
u14896,2019-02-08,False,2020-06-30,FRA       ,iOS,Bertha,Mitchell
u18254,2019-05-25,True,,DEU       ,android,Josephine,Joseph
u10748,2018-09-30,True,,ITA       ,android,Darrell,Pratt
u40577,2020-06-08,False,,ITA       ,android,Ethan,Ball
u31663,2020-03-27,True,,FRA       ,iOS,Gene,Adkins
u40046,2020-06-05,False,2020-06-26,FRA       ,android,Iva,Cain
u38718,2020-05-30,False,2020-06-18,FRA       ,android,Loretta,Harrison
u36148,2020-05-19,False,,FRA       ,iOS,Virginia,Romero
u21341,2019-08-18,True,,FRA       ,iOS,Josie,Harrington
u5279,2018-01-03,True,,FRA       ,android,Bryan,Manning
u20856,2019-08-07,True,,FRA       ,android,Myrtle,Santos
u30873,2020-03-13,True,,FRA       ,android,Allie,Hudson
